ResponseId,Init,Title,id,sameanswer,answer,clean_answer,varnum,clean_answer_finer,final_answer,review_notes,fullquestion,abbr,Group,clean_group,ESnum,qnum,ES,survey_order,qa_note,rev1init,rev2init,revorder,keep,ctw_notes
R_3OjIH5CZCa9lnQv,TK,Climate and plant controls on soil organic matter in coastal wetlands,Q25.6_7,FALSE,,,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Env,,7,Q12,coastWQReg,161,,TK,KCG,1,0,
R_3kbwvTet6xMwmLx,KCG,Climate and plant controls on soil organic matter in coastal wetlands,Q25.6_7,FALSE,-,-,,,,,"Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of freshwater and coastal water quality [e.g. filtration of particles, pathogens, excess nutrients, and other chemicals]",EffectDirect,Env,,7,Q12,coastWQReg,161,,TK,KCG,2,1,
R_3OjIH5CZCa9lnQv,TK,Climate and plant controls on soil organic matter in coastal wetlands,Q25.8_4,FALSE,Mixed,Mixed,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Bio,,4,Q12,ClimReg,190,,TK,KCG,1,0,
R_3kbwvTet6xMwmLx,KCG,Climate and plant controls on soil organic matter in coastal wetlands,Q25.8_4,FALSE,+,+,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Bio,,4,Q12,ClimReg,190,,TK,KCG,2,1,
R_3kbwvTet6xMwmLx,KCG,Climate and plant controls on soil organic matter in coastal wetlands,Q26,TRUE,plant productivity,plant productivity,1,Productivity,,,List Other Biotic Driver from Q12 (sep. with commas),OtherDriver,Bio,Bio,4,Q12,ClimReg,205.04,Infilled ES from Driver where 'Other' specified,TK,KCG,2,,
R_3OjIH5CZCa9lnQv,TK,Climate and plant controls on soil organic matter in coastal wetlands,Q18,FALSE,"Kremen Topic 1 : ESPs,Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers)),Kremen Topic 4 : Scale","Kremen Topic 1 : ESPs,Kremen Topic 3 : Environmental factors that influence provision (env. drivers not including human drivers),Kremen Topic 4 : Scale",,,,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,,Q13,,206,,TK,KCG,1,0,
R_3kbwvTet6xMwmLx,KCG,Climate and plant controls on soil organic matter in coastal wetlands,Q18,FALSE,"Kremen Topic 2 : Community structure influencing function,Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers))","Kremen Topic 2 : Community structure influencing function,Kremen Topic 3 : Environmental factors that influence provision (env. drivers not including human drivers),Kremen Topic 4 : Scale",,,,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,,Q13,,206,Appended KT 4:Scale (has multi time or spatial scale but KT 4 not checked),TK,KCG,2,1,
R_1ohcLMajY8ggLT8,TK,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q25.1_4_1,FALSE,"soil carbon, carbon in trees per area",carbon in trees per area,2,carbon,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,4,Q12,ClimReg,65,,TK,KCG,1,0,
R_1ohcLMajY8ggLT8,TK,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q25.1_4_1,FALSE,"soil carbon, carbon in trees per area",soil carbon,1,carbon,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,4,Q12,ClimReg,65,,TK,KCG,1,0,
R_1rpjuUq1KH7L696,KCG,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q25.1_4_1,FALSE,"Carbon per tree, soil carbon, carbon per area",carbon per area,3,carbon,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,4,Q12,ClimReg,65,,TK,KCG,2,1,
R_1rpjuUq1KH7L696,KCG,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q25.1_4_1,FALSE,"Carbon per tree, soil carbon, carbon per area",Carbon per tree,1,carbon,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,4,Q12,ClimReg,65,,TK,KCG,2,1,
R_1rpjuUq1KH7L696,KCG,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q25.1_4_1,FALSE,"Carbon per tree, soil carbon, carbon per area",soil carbon,2,carbon,,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Regulation of climate [e.g. biological carbon storage and sequestration; me... - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands] - Response 1: Separate by commas",Response,,,4,Q12,ClimReg,65,,TK,KCG,2,1,
R_1ohcLMajY8ggLT8,TK,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q25.2_4,FALSE,Climate,Climate,1,Climate,Climate,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Env,Env,4,Q12,ClimReg,94,,TK,KCG,1,1,Modeling does include precip and temp
R_1rpjuUq1KH7L696,KCG,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q25.2_4,FALSE,,,,,Climate,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Env,,4,Q12,ClimReg,94,,TK,KCG,2,0,
R_1ohcLMajY8ggLT8,TK,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q25.4_4,TRUE,Service Provider (Q17),Service Provider (Q17),1,Service provider identity,,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Bio,Bio,4,Q12,ClimReg,126,,TK,KCG,1,0,
R_1rpjuUq1KH7L696,KCG,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q25.4_4,TRUE,Service Provider (Q17),Service Provider (Q17),1,Service provider identity,,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Driver,Bio,Bio,4,Q12,ClimReg,126,,TK,KCG,2,1,
R_1ohcLMajY8ggLT8,TK,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q25.5_4,TRUE,ES,ES,,,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Yclass,,,4,Q12,ClimReg,142,,TK,KCG,1,0,
R_1rpjuUq1KH7L696,KCG,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q25.5_4,TRUE,ES,ES,,,,,Q12: Which Ecosystem Services were considered?  - Paper reported Response 1 as: - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],Yclass,,,4,Q12,ClimReg,142,,TK,KCG,2,1,
R_1ohcLMajY8ggLT8,TK,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q25.6_4,FALSE,Mixed,Mixed,,,MIxed,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Env,,4,Q12,ClimReg,158,,TK,KCG,1,1,"Some effects n.s. (but trend negative), some positive"
R_1rpjuUq1KH7L696,KCG,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q25.6_4,FALSE,,,,,Mixed,,Q12: Which Ecosystem Services were considered?  - Direction of Environmental Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Env,,4,Q12,ClimReg,158,,TK,KCG,2,0,
R_1ohcLMajY8ggLT8,TK,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q25.8_4,TRUE,+,+,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Bio,,4,Q12,ClimReg,190,,TK,KCG,1,0,
R_1rpjuUq1KH7L696,KCG,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q25.8_4,TRUE,+,+,,,,,Q12: Which Ecosystem Services were considered?  - Direction of Biotic Driver Relationship - Regulation of climate [e.g. biological carbon storage and sequestration; methane emissions from wetlands],EffectDirect,Bio,,4,Q12,ClimReg,190,,TK,KCG,2,1,
R_1ohcLMajY8ggLT8,TK,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q18,FALSE,"Kremen Topic 1 : ESPs,Kremen Topic 2 : Community structure influencing function,Kremen Topic 3 : Environmental factors that influence provision (env. drivers, not including human drivers))","Kremen Topic 1 : ESPs,Kremen Topic 2 : Community structure influencing function,Kremen Topic 3 : Environmental factors that influence provision (env. drivers not including human drivers)",,,,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,,Q13,,206,,TK,KCG,1,1,
R_1rpjuUq1KH7L696,KCG,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q18,FALSE,Kremen Topic 1 : ESPs,Kremen Topic 1 : ESPs,,,,,Q13: Which of Kremen's Topics does this paper address?,KremenTopics,,,,Q13,,206,,TK,KCG,2,0,
R_1ohcLMajY8ggLT8,TK,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q19,FALSE,"Across species  [e.g. community structure, diversity]","Across species  [e.g. community structure, diversity]",,,"Multiple ESP species [e.g., multiple focal ESP species], Across species  [e.g. community structure, diversity]",,"Q14: If the study incorporates a 'Service Provider', which service provider(s) does it utilize?",ESP_type,,,,Q14,,207,,TK,KCG,1,0,
R_1rpjuUq1KH7L696,KCG,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q19,FALSE,"Multiple ESP species [e.g., multiple focal ESP species]","Multiple ESP species [e.g., multiple focal ESP species]",,,"Multiple ESP species [e.g., multiple focal ESP species], Across species  [e.g. community structure, diversity]",,"Q14: If the study incorporates a 'Service Provider', which service provider(s) does it utilize?",ESP_type,,,,Q14,,207,,TK,KCG,2,1,"Looked at mammals and trees (across ESPs), and structure (e.g. richness, diversity) within each ESP type influencing carbon response variables (combined TK and KCG answers)"
R_1ohcLMajY8ggLT8,TK,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q21,FALSE,No feedbacks measured directly,No feedbacks measured directly,,,,,Q15: Does the paper measure feedbacks between levels?,Feedbacks,,,,Q15,,209,,TK,KCG,1,1,"CTW does not see ES feedback effects to service providers (KCG answer), agree with TK answer"
R_1rpjuUq1KH7L696,KCG,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q21,FALSE,"Ecosystem services -> service providers,Ecosystem services -> ecosystem function","Ecosystem services -> service providers,Ecosystem services -> ecosystem function",,,,,Q15: Does the paper measure feedbacks between levels?,Feedbacks,,,,Q15,,209,,TK,KCG,2,0,CTW does not see ES feedback effects to service providers
R_1ohcLMajY8ggLT8,TK,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q22,FALSE,No,No,,,,,Q16: Are there explicit discussions of thresholds required for the provisioning of the ES discussed?,Thresholds,,,,Q16,,210,,TK,KCG,1,1,"CTW does not see Thresholds mentioned or discussed anywhere in discussion or elsewhere, agree with TK answer"
R_1rpjuUq1KH7L696,KCG,Mammal diversity influences the carbon cycle through trophic interactions in the Amazon,Q22,FALSE,Mentioned or discussed but not measured,Mentioned or discussed but not measured,,,,,Q16: Are there explicit discussions of thresholds required for the provisioning of the ES discussed?,Thresholds,,,,Q16,,210,,TK,KCG,2,0,
R_31gFKUIGObw7kJ8,TK,Pollination benefits are maximized at intermediate nutrient levels,Q25.1_2_1,FALSE,sunflower yield,sunflower yield,1,exploitation/harvest,sunflower yield,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Pollination and dispersal of seeds or other propagules - Response 1: Separate by commas",Response,,,2,Q12,Pollination,61,,TK,KCG,1,1,more complete answer (but both KCG and TK agree it's yield)
R_2w4PvLG17JzUrhW,KCG,Pollination benefits are maximized at intermediate nutrient levels,Q25.1_2_1,FALSE,yield,yield,1,exploitation/harvest,sunflower yield,,"Q12: Which Ecosystem Services were considered?  - Write in the response variable used to approx. ES, or EF proxy - Pollination and dispersal of seeds or other propagules - Response 1: Separate by commas",Response,,,2,Q12,Pollination,61,,TK,KCG,2,0,
R_31gFKUIGObw7kJ8,TK,Pollination benefits are maximized at intermediate nutrient levels,Q25.2_2,FALSE,,,,,,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Pollination and dispersal of seeds or other propagules,Driver,Env,,2,Q12,Pollination,92,,TK,KCG,1,0,
R_2w4PvLG17JzUrhW,KCG,Pollination benefits are maximized at intermediate nutrient levels,Q25.2_2,FALSE,Other,Other,1,Other,,,Q12: Which Ecosystem Services were considered?  - Environmental Driver - Pollination and dispersal of seeds or other propagules,Driver,Env,Env,2,Q12,Pollination,92,,TK,KCG,2,1,"go with N availability as environmental driver (KCG answer) rather than human  (TK answer), N loading represents N added from any source (e.g. atmospheric deposition), not just direct application in management"
R_31gFKUIGObw7kJ8,TK,Pollination benefits are maximized at intermediate nutrient levels,Q25.3_2,FALSE,Other,Other,1,Other,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Pollination and dispersal of seeds or other propagules,Driver,Anthro,Anthro,2,Q12,Pollination,108,,TK,KCG,1,0,
R_2w4PvLG17JzUrhW,KCG,Pollination benefits are maximized at intermediate nutrient levels,Q25.3_2,FALSE,,,,,,,Q12: Which Ecosystem Services were considered?  - Human Driver - Pollination and dispersal of seeds or other propagules,Driver,Anthro,,2,Q12,Pollination,108,,TK,KCG,2,1,
R_31gFKUIGObw7kJ8,TK,Pollination benefits are maximized at intermediate nutrient levels,Q25.4_2,TRUE,Service Provider (Q17),Service Provider (Q17),1,Service provider identity,,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Pollination and dispersal of seeds or other propagules,Driver,Bio,Bio,2,Q12,Pollination,124,,TK,KCG,1,0,
R_2w4PvLG17JzUrhW,KCG,Pollination benefits are maximized at intermediate nutrient levels,Q25.4_2,TRUE,Service Provider (Q17),Service Provider (Q17),1,Service provider identity,,,Q12: Which Ecosystem Services were considered?  - Biotic Driver - Pollination and dispersal of seeds or other propagules,Driver,Bio,Bio,2,Q12,Pollination,124,,TK,KCG,2,1,
